Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT34,OUT027,2872.048928165034
FDW11,OUT035,1572.0149853629805
NCO30,OUT027,4694.855294543788
FDZ34,OUT017,3068.324510750559
FDU45,OUT017,1868.6484427332036
NCD42,OUT035,1411.7197365881748
FDX25,OUT045,2756.7806525359742
NCR29,OUT046,1580.6955060557493
FDX43,OUT019,751.9756216125381
FDB04,OUT010,279.2290667251875
FDR49,OUT027,1948.4405842612564
FDS39,OUT018,1623.0309670088698
FDW58,OUT045,1608.8337316626648
FDG22,OUT019,299.8504667292482
FDG31,OUT017,1380.2098708369583
NCV53,OUT027,4728.301784322552
DRJ37,OUT035,2509.653431081916
FDV07,OUT035,1744.6919602683506
FDW52,OUT018,2042.4568616307083
FDT15,OUT045,2717.49062095546
FDD02,OUT018,1658.0983524974765
FDM16,OUT035,1277.1496582169539
NCE55,OUT046,2912.4939814606814
FDB57,OUT018,2757.6393112584806
FDQ04,OUT013,1280.3444285559672
FDQ47,OUT019,345.47968929719514
FDY14,OUT019,828.2743906049338
DRK37,OUT017,2979.3793165135685
FDO25,OUT017,2991.8308369054425
FDL57,OUT046,3306.285012603254
NCK29,OUT018,1691.8454418625995
FDK46,OUT027,5121.370657239757
NCB43,OUT010,590.5354648222672
DRE01,OUT027,4432.8944813928165
FDC46,OUT018,2988.2759548004756
FDQ23,OUT045,1606.2403528344685
FDX38,OUT049,1342.439846304087
FDG60,OUT018,2939.9842396653285
FDW55,OUT017,3941.0264661197543
FDP39,OUT013,1337.3075682228755
FDB20,OUT018,1225.6969813445935
FDV21,OUT017,1856.3121036922946
FDZ02,OUT013,1581.1259978809476
FDP19,OUT027,3558.7938782123174
FDA38,OUT035,3543.796411868345
FDH22,OUT045,1765.4368869155617
DRM11,OUT045,3109.9113564305194
FDO12,OUT027,3879.6442013830074
FDT14,OUT049,1926.9831356342513
FDW34,OUT010,628.0240313538216
FDG04,OUT027,4806.111998106433
FDW59,OUT018,1342.7740587562766
FDR33,OUT018,1627.596616008093
FDP32,OUT013,1934.9365994330583
FDL13,OUT027,4853.702345771362
FDD22,OUT013,1894.8461267309594
FDV40,OUT027,2082.405657748483
NCD55,OUT046,1148.9744962019004
FDQ20,OUT010,259.3456811178344
FDD28,OUT045,1062.6606733972972
FDC39,OUT045,3026.260763866227
NCR17,OUT049,1989.8374985706764
DRO35,OUT018,1562.422370231342
FDF40,OUT049,3288.0275643484274
FDR31,OUT018,2197.978572960173
NCQ41,OUT017,2757.9753849035287
FDP38,OUT046,1299.4470962349453
NCU54,OUT027,4937.716567735595
FDG22,OUT018,994.6205083525808
DRK59,OUT013,3373.917251550008
FDC37,OUT046,1730.6932817384668
NCO42,OUT013,2760.6184765982207
NCT42,OUT017,2484.21757064333
FDX27,OUT035,1937.9628161702185
FDV40,OUT018,1153.4635309029686
FDT45,OUT027,1990.4395366860876
FDS47,OUT019,388.4098800455745
FDR45,OUT035,4087.803942313394
FDB03,OUT045,3362.154374032645
FDO49,OUT035,1577.0718164960363
FDU60,OUT027,4347.180584892578
FDB26,OUT018,953.5040393168165
FDB46,OUT017,3472.367961798257
FDQ37,OUT019,931.8632456427677
FDN03,OUT017,3645.472492720784
NCX30,OUT045,3380.7541912683637
FDK32,OUT019,637.0438685859185
DRM47,OUT013,2824.159755655671
NCO02,OUT046,1388.6623054823954
FDP04,OUT013,1088.370876166066
NCO43,OUT049,1881.3264198029165
FDD59,OUT013,1490.9219160845394
FDQ10,OUT017,3066.7078205728462
FDW45,OUT035,2953.8229202128427
NCK30,OUT049,3977.0574131181593
FDU31,OUT018,2683.764277270538
NCQ17,OUT019,489.77205318679785
FDN01,OUT017,2569.4190515099403
FDZ19,OUT049,2708.5919149393167
DRG37,OUT017,2640.055770013047
FDE32,OUT045,1140.3271877686752
FDO34,OUT049,2618.3056391708856
FDM04,OUT019,366.1592481313685
FDZ25,OUT049,2666.086464646534
FDU08,OUT049,1538.7187522088311
NCW30,OUT045,3260.0792299959994
NCM18,OUT013,1074.1741433321558
FDS22,OUT035,1209.5844863323487
NCH18,OUT017,3507.6764038886763
FDC23,OUT013,2924.704606605334
FDY46,OUT013,2955.3935334210228
NCU06,OUT046,3280.526981108708
FDX57,OUT045,1579.0338055001944
FDX36,OUT027,4496.552866198559
FDL16,OUT045,1213.3581697743778
FDT16,OUT010,772.1989978526838
FDN16,OUT018,1417.8488686821045
FDC03,OUT046,3281.8832846545547
DRF60,OUT013,3622.181875110293
FDS27,OUT027,4840.05802179567
FDP33,OUT010,726.7338700222438
FDJ36,OUT018,1559.4792495432866
NCR42,OUT013,1013.7533434636209
FDV14,OUT017,1501.2071972877272
NCP42,OUT035,3090.106664278862
FDB50,OUT027,2326.516928911533
NCC30,OUT027,4182.8198357455
FDA23,OUT018,1525.4952021100696
FDW16,OUT017,1455.4027229110993
FDQ52,OUT010,614.2887607599707
FDB58,OUT049,2171.4642943303015
NCP29,OUT049,1583.6598435259457
NCM05,OUT045,3094.5373105308245
FDO25,OUT013,3453.387836629201
NCM54,OUT046,1992.8140139770726
NCL54,OUT046,2422.529345904692
FDL39,OUT010,613.0416023539619
FDF53,OUT018,2398.0951044906756
NCQ42,OUT035,2050.9162889595145
FDF58,OUT013,1459.5035447855312
FDZ04,OUT035,1335.064818943612
FDE26,OUT019,525.2616106269618
FDS60,OUT017,2788.596837708304
FDV58,OUT017,2844.4358685807842
FDM04,OUT045,1128.2800094291658
FDE08,OUT035,2516.0726940783657
NCB43,OUT049,3215.526068759719
FDU11,OUT010,479.0376867253317
FDF22,OUT019,835.9579365732661
FDE24,OUT013,2371.238257574505
DRJ49,OUT046,1861.6554161710678
NCQ53,OUT035,3730.7841315878873
NCL41,OUT013,1074.8369310597184
FDR22,OUT013,1944.8254301902084
FDH04,OUT035,1543.7156367428042
DRH15,OUT045,1054.194217664688
FDY40,OUT049,1378.1448839609184
NCI17,OUT035,1853.6679536099846
NCC18,OUT013,2951.759190049457
FDY28,OUT027,4407.422446632917
FDB45,OUT027,2960.6472537977697
NCL30,OUT018,1983.6121078774631
FDM10,OUT017,3947.5768175510284
FDH22,OUT027,3087.771803716713
NCZ53,OUT017,2791.7943634728044
NCI18,OUT013,3560.483142296105
FDH14,OUT027,3004.247386225715
FDR36,OUT027,1798.052932456028
FDW01,OUT045,2594.4573653680372
FDK02,OUT027,2655.3797976506858
FDJ02,OUT018,1974.5415501358962
FDU55,OUT013,4387.713252706084
NCV18,OUT027,2363.43040826979
FDH14,OUT018,1554.4046063384649
FDZ37,OUT045,1536.4840789018822
FDX49,OUT049,3435.6231459164064
NCD43,OUT046,1660.0302907059015
FDZ07,OUT013,1319.7431374564267
FDK43,OUT035,1941.6728470724183
FDR32,OUT018,2989.052106568256
FDT39,OUT013,2404.846746027378
NCV54,OUT017,2040.4431854805227
FDF38,OUT018,999.6383228082336
FDV60,OUT046,3111.131559949202
FDH44,OUT027,3968.1627540337295
FDS21,OUT046,1338.9276563675905
NCL41,OUT045,1013.9442471108584
FDM46,OUT017,1638.141936358259
FDU27,OUT045,1315.1446858294316
NCJ54,OUT017,3507.1084442920383
DRG51,OUT018,2326.411831306289
NCA29,OUT019,640.6523029806206
FDR47,OUT045,2672.9426621487805
NCL19,OUT027,2922.648632478746
DRG01,OUT049,1467.7721674770683
FDG10,OUT046,1398.6466366232419
NCV05,OUT049,2494.426739515987
NCH18,OUT019,800.638995228079
FDV14,OUT018,1245.6182248618065
DRJ23,OUT035,3089.748225833511
DRJ11,OUT046,2920.40034219902
FDZ03,OUT017,3595.717215235488
FDI27,OUT010,243.08139928636479
FDJ14,OUT018,1323.95123709185
FDU32,OUT017,1809.6498001819564
FDD47,OUT027,3794.0129253333243
DRF36,OUT035,2934.9509431388806
FDM21,OUT046,3294.997627521984
FDV10,OUT018,1081.3228411560603
FDH60,OUT018,2674.5985118995745
FDX47,OUT010,553.7223960162862
FDT19,OUT019,490.7464548182111
FDO11,OUT045,3319.7449222114037
FDH24,OUT027,3724.106138943541
FDL02,OUT018,1416.2635657528858
FDB02,OUT049,2813.681621731793
FDA43,OUT046,2998.1462472074995
FDG52,OUT045,1072.3101053520804
DRC12,OUT013,3107.710769847314
FDY37,OUT018,1537.7419727090846
NCU18,OUT045,1909.3075310749944
FDU09,OUT035,1271.2550598335752
DRJ25,OUT027,1731.8238649461973
DRE12,OUT018,1725.1508606895984
DRL47,OUT017,1973.5626618691695
DRK01,OUT046,1608.4611112101425
FDC22,OUT019,583.6139114601042
FDG44,OUT013,1298.1631490281734
FDW04,OUT035,2062.754587826151
FDK09,OUT049,3682.7022997138356
NCN43,OUT035,2031.6522678067777
FDG04,OUT049,2968.853613924176
FDH32,OUT010,288.784219360831
DRI47,OUT017,2571.451224990067
DRE15,OUT013,1425.7005826866493
FDY11,OUT035,1268.3126773049732
FDO60,OUT049,1383.7385866598997
FDQ20,OUT018,896.8602728716173
FDO57,OUT027,3735.507058036348
FDT14,OUT019,359.5529044387613
FDA57,OUT049,1448.811718691923
DRN35,OUT017,1284.560664924731
FDJ03,OUT046,1308.7372112502317
FDX28,OUT017,1731.2694154459862
DRE25,OUT045,1510.3923767997242
FDR09,OUT046,3286.6789833762814
FDB23,OUT035,3756.6813480323663
FDO08,OUT045,2789.0115660198153
FDQ23,OUT049,1849.104756827462
FDW04,OUT013,1737.1327110988575
DRK13,OUT010,505.65512114098397
NCL17,OUT027,3179.102643182485
FDY21,OUT035,2934.7256855935425
FDJ38,OUT027,4404.577639068712
FDA37,OUT019,488.87504613609167
FDV43,OUT013,1109.6193717342996
FDL36,OUT046,1688.873896462163
FDD53,OUT045,1074.6384026029439
FDZ19,OUT010,522.5324439021704
FDV21,OUT045,1667.6681982208156
NCL54,OUT018,2632.5070611047904
DRI47,OUT027,3239.5904204454055
DRG03,OUT049,2566.2543685245473
FDG21,OUT013,2565.414426427027
FDW03,OUT018,1425.533660429579
NCI55,OUT046,1928.3951467817765
DRC36,OUT019,732.1319039458717
FDH22,OUT017,1855.3529610847554
FDV20,OUT045,1930.9940977543677
NCU41,OUT027,4569.60865201445
FDN46,OUT027,2489.9053449736043
FDK50,OUT045,2584.2328070495937
NCA05,OUT027,3566.5587087837152
DRH01,OUT018,2558.0985075719555
FDT08,OUT018,2167.2243052021504
FDM08,OUT018,2812.554182193763
FDZ07,OUT035,1357.7108433122762
FDS22,OUT017,1305.3061144084584
FDV35,OUT027,3657.9958847028047
FDI28,OUT010,251.42258491816233
FDW58,OUT027,2445.823442676757
FDT52,OUT045,3879.082658166238
FDY34,OUT046,2559.7282534943283
FDR10,OUT046,2488.158066808357
FDK57,OUT017,1840.6086681112056
FDR02,OUT027,2439.2444110980878
FDX49,OUT046,3628.759171073829
FDQ20,OUT046,1388.6472864380498
DRK23,OUT045,3164.0626969141886
NCW06,OUT046,2733.289437535893
FDR31,OUT017,2686.6150530313744
NCE43,OUT013,2913.6282611017464
DRO59,OUT027,2232.5064370983705
FDN09,OUT049,3841.9302674955597
FDR11,OUT046,2674.355871252887
FDO57,OUT013,2589.4412635314757
NCX18,OUT017,3416.6679673644117
FDB05,OUT018,3315.4680725398025
FDQ08,OUT018,953.9401073204274
NCG43,OUT035,1834.5907321928473
FDJ56,OUT013,1521.0770211144913
FDA13,OUT010,257.6736941647739
FDO56,OUT017,1925.7490614509752
FDB37,OUT018,2777.955843260242
FDZ02,OUT018,1409.4237829859667
FDQ24,OUT046,3710.701660973091
FDM16,OUT013,1266.0280919027086
FDU35,OUT049,1803.5357335834374
FDT35,OUT035,2884.4278828818406
NCX30,OUT049,3637.0629621088265
FDG04,OUT017,3091.1318011410845
FDI12,OUT035,1414.7186876271235
FDE35,OUT035,1601.066475738227
NCP14,OUT027,2691.63067991075
NCY53,OUT045,1772.7660830560767
FDP49,OUT017,1317.2658169681076
FDQ04,OUT017,1235.9319417116958
FDM39,OUT035,3094.3079397393276
FDO58,OUT019,698.2002484559318
FDC56,OUT017,1837.0199999143367
NCQ54,OUT046,2547.3509272217825
FDV10,OUT027,1641.0103791365218
NCK17,OUT046,1212.7173455232437
NCF55,OUT027,1440.1965903830667
FDV33,OUT013,3472.7299731687167
NCH29,OUT019,375.24430453096807
FDA37,OUT027,2819.545381245447
FDH46,OUT018,1463.133409020235
FDS25,OUT035,2049.6279429380575
FDH04,OUT027,2598.308037346986
FDX52,OUT046,3156.3482617989544
NCD42,OUT017,1032.5335828976126
FDW47,OUT017,1860.7619974712818
FDL25,OUT027,2774.2057667704767
NCJ06,OUT010,292.9650582296442
FDY09,OUT013,2948.11873065
FDS40,OUT046,1223.7027181437466
FDH41,OUT017,3335.3281376853383
FDG38,OUT035,1694.2563212988694
FDU03,OUT027,4700.482788833462
FDV20,OUT046,2191.8579634546973
DRB13,OUT045,2861.4035532659673
NCQ30,OUT013,1809.6997970157158
NCH06,OUT013,3772.4297945679523
FDU50,OUT018,1756.033466029588
NCO42,OUT019,522.2955750147783
FDW09,OUT018,1057.9197813204978
FDH04,OUT013,1548.005522411294
FDC21,OUT045,1504.1300782265143
FDL21,OUT049,1392.1169876465294
FDM46,OUT010,288.32047037520215
FDT22,OUT019,310.8715022609174
FDB28,OUT035,3344.684224383598
FDI12,OUT018,1492.1984955710318
FDA28,OUT045,1658.9567082284314
FDF59,OUT013,1781.6752675262283
FDM45,OUT027,2612.8922314888255
FDQ56,OUT017,1463.9308598271507
FDR46,OUT049,2269.7231099293017
FDT01,OUT013,2936.2722134179635
FDD16,OUT027,1993.4698240873367
NCU30,OUT010,483.6052790481567
FDM40,OUT010,407.12448355760444
FDI56,OUT035,1870.8822997832453
NCS30,OUT013,2170.1444945397366
FDU08,OUT017,1723.3993198498097
FDX51,OUT027,4965.975190746885
FDA43,OUT045,2494.0961851078127
FDX59,OUT010,314.7970938197491
FDC37,OUT018,1494.2930554429313
FDP58,OUT013,3355.0610732478444
NCY42,OUT035,2247.5078100593814
FDF21,OUT018,2626.34949189399
FDU10,OUT027,1526.4208357949265
DRL47,OUT018,1634.9109935785345
FDA58,OUT018,2622.6972692700333
FDJ22,OUT049,2689.026106846402
FDK50,OUT046,2485.4690240397995
FDO38,OUT035,1582.486552969748
DRF60,OUT035,3413.430283490613
NCZ42,OUT019,869.4791116529973
FDD35,OUT049,1967.161644709253
FDL25,OUT045,1545.7333963845526
FDJ16,OUT013,1246.8829298065668
DRK59,OUT049,3500.7079510500257
FDI50,OUT046,3718.6889378271553
NCB19,OUT045,1785.6616008861442
DRI37,OUT035,1295.2026318620387
FDA14,OUT027,3352.743978957212
FDC08,OUT018,2947.273198666995
FDS45,OUT046,1900.018594008373
FDI21,OUT049,1370.2229990409537
DRJ47,OUT035,2896.520697566526
DRE37,OUT027,4475.458180167889
FDT55,OUT018,2365.5528401393963
NCG42,OUT027,3310.963641049072
FDA31,OUT049,2815.267872335374
NCW42,OUT046,2779.230336984134
FDF50,OUT017,3010.66177347488
FDK56,OUT049,3098.0721953962375
FDX10,OUT035,1218.5790925584006
NCK07,OUT027,3735.525735290618
FDZ49,OUT017,3344.92420144643
FDR33,OUT013,1795.1953323577363
FDO44,OUT018,1431.9018323370278
FDA20,OUT046,3116.6332315733034
NCL30,OUT045,1848.0305357804361
FDI05,OUT019,292.0395299551642
FDQ12,OUT018,2774.0212866795964
FDH47,OUT017,1829.5185273604623
FDH34,OUT018,2522.3191154585074
FDF29,OUT046,2085.2077692823505
FDG40,OUT018,956.57089564034
NCE18,OUT017,3618.3296302989093
FDP21,OUT010,574.2968533572209
FDY50,OUT013,1668.0748364536316
FDB36,OUT049,2102.876109912458
NCZ29,OUT049,1889.0398025940972
FDU20,OUT018,1431.5156028383756
FDO56,OUT013,1966.9677185660285
FDW31,OUT049,3120.491655257179
DRH59,OUT013,1275.5482085773788
NCB30,OUT017,3319.9664014443824
FDK43,OUT027,2874.7770346823127
FDW43,OUT045,3478.616919432855
NCL19,OUT017,2169.1615444807708
FDJ27,OUT046,1668.2112650590097
FDC45,OUT046,2301.1507387607535
FDY40,OUT035,1202.8490384768656
NCM41,OUT035,1804.534198571096
NCK18,OUT019,704.3709188551666
FDP37,OUT049,1960.834336797302
FDA27,OUT027,5622.5884342267855
NCX30,OUT035,3647.0569578283666
FDR09,OUT017,4056.088592786961
FDG08,OUT027,4195.733336896138
NCU30,OUT013,2790.0666265134882
FDB16,OUT017,1537.5391236493447
FDM16,OUT017,1331.8016706136623
FDC48,OUT013,1250.0535374173628
NCF18,OUT046,2830.221368395261
FDU46,OUT018,1251.7463757704177
FDH41,OUT018,3071.310566917542
NCN42,OUT010,429.5982605790132
FDU49,OUT046,1808.0220018869763
FDB20,OUT027,2040.7219014570605
FDG50,OUT019,430.02951908186014
FDW20,OUT045,1788.956811207458
NCO55,OUT049,1961.863018127956
FDX48,OUT046,2764.937776436027
FDU48,OUT046,2221.5971355206975
FDR48,OUT019,477.4575625586683
FDK27,OUT013,1779.4893940761015
FDT35,OUT013,2676.111788183605
FDN12,OUT049,1769.6441380769834
NCE31,OUT019,374.57618733927234
FDL21,OUT017,1511.175629390163
FDV56,OUT017,1627.7619703445794
FDR16,OUT017,3274.2462960656376
NCP41,OUT049,1734.0907389586557
FDJ27,OUT013,1734.9636200893651
FDA07,OUT017,1926.3373547043047
FDK55,OUT049,1600.525087765422
FDM33,OUT049,3579.429699690216
FDY46,OUT046,2788.6714942799017
FDD36,OUT046,1883.333883999032
FDB12,OUT027,2565.6562510523104
FDF28,OUT019,449.82854090333376
NCE07,OUT019,562.591491997093
FDW50,OUT027,4163.12093499985
NCW18,OUT017,3567.746883928473
NCJ17,OUT019,342.61802579491746
DRZ24,OUT010,363.2892189157624
FDS07,OUT035,1910.2664842780246
NCW05,OUT010,324.0207758297404
FDZ22,OUT018,1325.2522373439585
FDK02,OUT046,1940.1048208482725
FDZ45,OUT027,4523.502246500306
FDL25,OUT046,1498.4265060684545
FDS08,OUT045,2406.517638235382
NCZ42,OUT027,5830.719975103117
FDX57,OUT035,1626.0092838433793
FDF21,OUT046,2947.3185297300893
FDJ56,OUT018,1368.8736935390352
FDX10,OUT013,1295.872774762169
DRG48,OUT035,2246.3058832458664
DRN37,OUT046,2377.7620581332944
NCY41,OUT018,896.8764358998378
FDN28,OUT045,1638.2681574967646
FDE34,OUT045,2764.665835409234
FDR10,OUT045,2457.201149095382
FDC32,OUT017,1591.08224902436
DRG13,OUT046,2422.5272199384094
FDP59,OUT049,1802.3189669617418
NCT53,OUT010,447.41399430980414
FDL57,OUT027,5317.223724886444
FDN32,OUT010,563.3059340936513
FDK09,OUT018,2969.49199671214
FDA52,OUT010,463.09630233355324
FDC57,OUT049,3060.001871131605
FDI09,OUT035,3511.7651428141744
NCB07,OUT046,2802.7519598800477
FDP26,OUT035,1750.1842700938753
FDP40,OUT027,2780.4045931534656
FDL15,OUT013,2323.9740573034787
FDV07,OUT046,1988.9209319581585
FDS03,OUT017,1410.3507882683457
FDE50,OUT049,2825.637994501768
FDQ15,OUT017,1495.9803966759794
FDQ33,OUT010,506.77229330104456
FDT22,OUT013,1367.3629560568293
DRO35,OUT035,1894.3209921448085
FDJ41,OUT049,4099.356444982852
FDQ27,OUT035,1915.026655709477
FDC26,OUT017,2005.7308031022467
NCF43,OUT027,3310.0078394691072
NCR50,OUT035,2656.1820246904276
FDE39,OUT018,1610.8965567492667
FDN49,OUT027,2318.136581317107
DRG11,OUT035,1757.4757946244015
NCA18,OUT049,1883.4223742449058
FDM36,OUT018,2518.7688489041484
FDW32,OUT017,1522.9989813959605
NCQ18,OUT010,304.58560270819817
FDX14,OUT027,2233.162300314539
FDD46,OUT017,2206.7611271500555
FDI34,OUT019,822.7386805838619
NCJ17,OUT035,1617.47252017128
FDB52,OUT035,3774.169868288086
FDV55,OUT018,1954.737192318795
FDC57,OUT046,2822.0194493184154
FDB29,OUT046,1798.6632570000206
NCO43,OUT035,1886.4342825674537
FDG44,OUT045,1216.9751896540922
FDJ34,OUT045,1744.4085260258953
FDH40,OUT049,1483.0928913610896
NCD07,OUT027,2806.8818939395396
FDB41,OUT017,1301.1053670809097
FDH47,OUT018,1398.8471615112016
DRK37,OUT035,2617.258098364088
FDM25,OUT019,806.7874922723233
NCX06,OUT045,2712.8457690833525
NCS05,OUT017,2119.576273738644
FDS39,OUT045,1835.5118766819937
FDC47,OUT027,5207.6569025557
FDG20,OUT013,3056.5501022534795
DRL23,OUT017,1857.6975609254698
FDY33,OUT013,3072.9197472778715
NCH18,OUT045,3459.116372781423
FDX47,OUT035,2832.042836817135
NCB06,OUT045,2471.3312765620735
FDP36,OUT049,1405.28517993563
FDW44,OUT018,2430.470443347643
NCU41,OUT018,2774.9264048818145
NCS17,OUT046,1661.6367041877788
FDD46,OUT035,2609.106909056111
FDE45,OUT017,2990.8990178813815
FDI09,OUT017,3335.016877453637
NCJ54,OUT010,784.8790174047233
NCA29,OUT018,2558.259747862809
NCN41,OUT027,2988.234393283286
FDY34,OUT035,2895.173203738069
NCG55,OUT035,2072.948691402929
DRM49,OUT046,1368.5497916402837
NCB42,OUT049,1715.0502583651428
FDE58,OUT045,1622.3321722031433
DRJ25,OUT013,1290.6106741648396
FDS47,OUT010,320.4202012061792
FDY21,OUT049,2839.143275646804
NCI54,OUT013,1721.759784045793
FDO24,OUT017,2666.233881846626
FDY43,OUT035,2862.194647441987
FDF35,OUT018,1425.6427494813365
NCP29,OUT019,314.5693367888596
FDN28,OUT027,2659.822704943454
FDJ50,OUT018,1119.6552671505788
FDQ14,OUT027,3393.3690913884293
FDC37,OUT035,1543.9342600334278
FDN08,OUT046,2038.2582132432078
FDD04,OUT035,2150.2025606306097
FDW34,OUT018,2444.3050920226483
FDP04,OUT017,1213.2699108615238
NCG07,OUT017,3279.6471450984054
NCN14,OUT018,2641.230390875989
FDJ16,OUT045,1123.3706872685102
NCM42,OUT045,1550.830893257607
NCF19,OUT046,1202.926801016201
FDY21,OUT018,2868.8103902430394
FDY19,OUT035,1968.7740806517456
FDV09,OUT045,2401.4287802106646
FDA28,OUT013,1951.3232194648597
FDC38,OUT018,1551.6617392924168
FDL28,OUT045,3724.178963888233
NCH43,OUT049,3737.4069743708833
NCN53,OUT045,1266.3438520698114
NCW05,OUT017,1866.2398209315365
NCO30,OUT018,2534.175970981868
FDT04,OUT019,326.1068333341202
FDB27,OUT018,2660.110664059799
NCK07,OUT013,2672.808455260691
NCA53,OUT013,1362.4265938903613
FDB33,OUT018,2199.5500689847345
FDU37,OUT017,1480.1625632079702
FDR13,OUT035,2064.6571696084134
FDE45,OUT049,2656.977762695682
FDV37,OUT017,3314.7168750500637
FDX44,OUT019,388.7324692846373
NCL06,OUT017,3326.283890602519
FDJ28,OUT045,2768.7402605880975
FDX55,OUT049,3548.6344325493687
NCK17,OUT018,975.8985788081895
FDH52,OUT035,1327.6288472574515
FDN13,OUT027,2892.348243662595
FDK44,OUT018,2200.2852860795083
FDU16,OUT046,1474.0517020734706
FDZ07,OUT017,1424.2815560369422
NCN06,OUT027,4054.878584159493
FDH02,OUT010,264.6268101355588
NCW18,OUT045,3369.2941029626345
FDH57,OUT013,1970.2653358180119
FDV35,OUT045,2543.1225664055264
NCU29,OUT013,2316.027758609469
NCP02,OUT046,1360.7776154541307
FDN44,OUT013,2869.5786112710553
FDX03,OUT018,1102.2168578402218
FDR11,OUT010,484.3888302028531
FDA36,OUT046,2791.320607115781
FDP58,OUT027,4888.152374572275
FDH31,OUT045,1484.223322090425
FDH34,OUT035,3393.162360155856
FDS13,OUT035,3383.1132196343033
FDT01,OUT018,2692.3776306591767
FDY09,OUT049,2709.037022916149
FDV33,OUT027,5136.779076513931
NCW29,OUT010,392.82729398829724
